,id,questions
315,36680a13-e92e-40c7-a57a-71f0b8c42dfd,Quick blueberry muffin recipe with maple syrup and buttermilk — can I make them in about 45 minutes?
315,36680a13-e92e-40c7-a57a-71f0b8c42dfd,Moist blueberry muffins using melted butter and 175g blueberries with a maple icing — any tips?
315,36680a13-e92e-40c7-a57a-71f0b8c42dfd,Is there a simple muffin recipe that gives a firm maple-sugar glaze on top (the cracked crust look)?
315,36680a13-e92e-40c7-a57a-71f0b8c42dfd,"Simple 4-star maple and blueberry muffin recipe — about 25 minutes baking time, right?"
316,5e05a126-a90e-47f8-a5a6-0b9a1876e1f7,Easy blood orange and poppy seed muffins with a citrus drizzle — can I make these in about 35 minutes?
316,5e05a126-a90e-47f8-a5a6-0b9a1876e1f7,"Light, citrusy muffins made with blood orange zest and poppy seeds — would these work served warm with ice cream or Greek yogurt?"
316,5e05a126-a90e-47f8-a5a6-0b9a1876e1f7,5-star blood orange & poppy drizzle muffin recipe using rapeseed (or sunflower) oil — what are the simple ingredients?
316,5e05a126-a90e-47f8-a5a6-0b9a1876e1f7,Quick muffin recipe using self‑raising flour and golden caster sugar plus a blood orange drizzle — how many muffins does this make?
316,5e05a126-a90e-47f8-a5a6-0b9a1876e1f7,Can I bake blood orange and poppy seed muffins that take ~15 minutes in the oven and serve them as a light pudding?
317,5a54f2dc-b518-438b-b303-334e0bd75f94,How do I make gooseberry and custard pies using filo pastry — a summer dessert with tart gooseberries and vanilla custard (about 75 minutes)?
317,5a54f2dc-b518-438b-b303-334e0bd75f94,Is there a more-effort gooseberry & custard pie recipe that uses vanilla pods and double cream?
317,5a54f2dc-b518-438b-b303-334e0bd75f94,Looking for a gooseberry custard pie that uses 6 filo sheets and fresh gooseberries — any tips or a recipe?
317,5a54f2dc-b518-438b-b303-334e0bd75f94,Where can I find a highly rated (5-star) filo pastry gooseberry and vanilla custard pie recipe?
317,5a54f2dc-b518-438b-b303-334e0bd75f94,Do you have a gooseberry custard pie recipe with roughly 50 minutes cooking time and optional vanilla ice cream to serve?
318,8bf41246-16d9-4054-9c97-a240c3451a88,Vegetarian starter: runner bean samosas in filo pastry with mango chutney — takes about 65 minutes and serves 6?
318,8bf41246-16d9-4054-9c97-a240c3451a88,"How do I make curried filo triangles (samosas) with runner beans, potato and coriander — this one’s rated 5 stars?"
318,8bf41246-16d9-4054-9c97-a240c3451a88,Looking for a filo pastry samosa recipe using runner beans and served with mint‑lime natural yogurt — the recipe says ‘more effort’ but is it worth it for guests?
318,8bf41246-16d9-4054-9c97-a240c3451a88,"Is there a samosa recipe that uses onion seeds and mild curry powder in the filling, with 30 min prep and 35 min cooking?"
318,8bf41246-16d9-4054-9c97-a240c3451a88,"Crunchy curried runner bean samosas as a nibble for 6 — includes mango chutney and a yogurt‑mint dip, right?"
319,8e3542d6-c1c2-4227-a51b-f4fdc4600868,"Easy prawn, pepper & chickpea filo pie with roasted red peppers — can this be made in about 30 minutes?"
319,8e3542d6-c1c2-4227-a51b-f4fdc4600868,Light filo pastry pie with prawns and chickpeas — is this the one that's about 291 kcal and 18g protein per serving?
319,8e3542d6-c1c2-4227-a51b-f4fdc4600868,Quick weeknight prawn and chickpea filo pie with harissa and lemon — 10 minutes prep recipe?
319,8e3542d6-c1c2-4227-a51b-f4fdc4600868,"Crunchy filo pie using king prawns, chickpeas and 6 sheets of filo — simple/easy recipe with vegetable stock?"
319,8e3542d6-c1c2-4227-a51b-f4fdc4600868,"Top-rated (5-star) prawn, pepper & chickpea filo pie that uses roasted red peppers and parsley — is this the recipe?"
320,6a9126e9-b285-4421-815c-ae284d26300c,Easy Moroccan-spiced turkey pie in filo — how can I use leftover turkey and harissa to make a pastilla-style main?
320,6a9126e9-b285-4421-815c-ae284d26300c,"Leftover turkey recipe: filo parcel with aubergines, peppers and flaked almonds — can this be ready in about 95 minutes?"
320,6a9126e9-b285-4421-815c-ae284d26300c,Simple turkey and aubergine filo pie that uses cumin and coriander seeds — is this suitable as a Boxing Day family main?
320,6a9126e9-b285-4421-815c-ae284d26300c,Five-star Moroccan turkey pastilla-style pie — what makes this easy filo pastry recipe special (uses banana shallots and harissa)?
320,6a9126e9-b285-4421-815c-ae284d26300c,How do I make an easy filo turkey pie with harissa and flaked almonds with 20 minutes prep and roughly 95 minutes total?
321,679f9b4a-9e6e-490b-9fef-4cc186b6b96a,"Easy feta, herb & spring onion borek with filo pastry — can this be made in about 60 minutes?"
321,679f9b4a-9e6e-490b-9fef-4cc186b6b96a,"How do I make a crispy filo borek filled with feta, mint, dill and coriander without cooking the filling first?"
321,679f9b4a-9e6e-490b-9fef-4cc186b6b96a,Recipe for a feta and spring onion borek topped with nigella and sesame seeds to get it extra crispy?
321,679f9b4a-9e6e-490b-9fef-4cc186b6b96a,"Can I include a green bird's-eye chilli in the feta and herb borek, and should I freeze the egg whites after using the yolks?"
321,679f9b4a-9e6e-490b-9fef-4cc186b6b96a,5-star filo pastry borek using olive oil — what are the ingredient list and prep/cook times if I use store-bought filo?
322,f7c43ff3-986d-41f7-ab41-0334e2466bb4,How can I make an easy spinach filo spiral pie (spanakopita-style) with feta and nigella seeds?
322,f7c43ff3-986d-41f7-ab41-0334e2466bb4,Recipe for spinach filo spirals using 7 shop-bought filo sheets — can it be done in about 55 minutes?
322,f7c43ff3-986d-41f7-ab41-0334e2466bb4,Weekend lunch idea: flaky spinach and feta filo spirals that look impressive but are simple to make?
322,f7c43ff3-986d-41f7-ab41-0334e2466bb4,Beginner-friendly savory pastry: spinach and onion filo spirals with melted butter and nigella seeds — any tips?
322,f7c43ff3-986d-41f7-ab41-0334e2466bb4,"Highly rated spinach filo spiral pie with crumbled feta — quick recipe for an easy, impressive bake?"
323,1d028dfc-bd6e-44cb-ba12-6896b043ef53,"Looking for a vegetarian filo pie like a spanakopita riff that uses tamarind paste, cherry tomatoes and feta—any recipes?"
323,1d028dfc-bd6e-44cb-ba12-6896b043ef53,"Is there a special-occasion veggie centrepiece with filo, spinach, sticky tamarind tomatoes and smoked paprika that takes about 2 hours 10 minutes?"
323,1d028dfc-bd6e-44cb-ba12-6896b043ef53,Show me a highly rated (5-star) tamarind tomato & spinach whirl made with filo and crumbled feta.
323,1d028dfc-bd6e-44cb-ba12-6896b043ef53,"How much prep and cooking time does a 'more effort' filo tart with tamarind, spinach, leek and chilli flakes need?"
323,1d028dfc-bd6e-44cb-ba12-6896b043ef53,"Any recipes for a sticky-sweet, tangy filo whirl with cherry tomatoes, coriander and tamarind paste suitable for serving as a crowd-pleasing vegetarian main?"
324,dc9bcc54-8a52-4fa3-896a-39350160d391,Easy lighter spanakopita (spinach & feta) made with ricotta — is there a recipe that takes about 95 minutes total?
324,dc9bcc54-8a52-4fa3-896a-39350160d391,Low-fat Greek spinach pie using rapeseed oil and 5 sheets of filo with dill and mint — any simple recipes?
324,dc9bcc54-8a52-4fa3-896a-39350160d391,"5-star lighter spanakopita using 500g fresh spinach and feta — quick, easy version for a family?"
324,dc9bcc54-8a52-4fa3-896a-39350160d391,"Healthy spanakopita served with minted yogurt dip and a tomato, cucumber & pepper salad — recipe suggestions?"
324,dc9bcc54-8a52-4fa3-896a-39350160d391,"Filo pastry spinach and feta pie with spring onions, chives and ricotta — lighter, reduced-fat/salt version?"
325,ff00f97b-a526-45c6-be8f-16cf247037f5,"Easy recipe for summer herb and feta filo parcels with watercress, basil and mint — can I make these in about 50 minutes?"
325,ff00f97b-a526-45c6-be8f-16cf247037f5,How do I make picnic-friendly filo pastry pies filled with feta and artichoke hearts?
325,ff00f97b-a526-45c6-be8f-16cf247037f5,"Simple vegetarian filo pies with spring onions, nutmeg and parmesan — any tips for getting crisp pastry?"
325,ff00f97b-a526-45c6-be8f-16cf247037f5,What ingredients and number of filo sheets are needed for little herb and feta parcels (butter and parmesan included)?
325,ff00f97b-a526-45c6-be8f-16cf247037f5,"Light picnic idea: filo pies with basil, mint, watercress and feta — highly rated recipe, how do I serve them?"
326,fc9bcba3-d246-4430-a5d6-7b41269aa598,"Easy sausage, apple and sage roll made with filo pastry — ready in about 1 hour?"
326,fc9bcba3-d246-4430-a5d6-7b41269aa598,"Low-calorie (280 kcal) sausage, apple & sage filo roll recipe that's quick and simple?"
326,fc9bcba3-d246-4430-a5d6-7b41269aa598,Can I use a 454g pack of extra-lean pork sausages and 3 sheets of filo to make a sausage & apple roll?
326,fc9bcba3-d246-4430-a5d6-7b41269aa598,"5-star rated sausage, apple and sage filo pastry roll — good weeknight supper ideas and what to serve with it?"
326,fc9bcba3-d246-4430-a5d6-7b41269aa598,High-protein (21g) sausage and apple filo roll — how many does it serve and how long does it take to cook?
327,b7deb656-8d0d-4c30-9991-1a3b170fe4cf,"Is there a baklava cake recipe that turns classic baklava into a celebration cake using filo pastry, walnuts, pistachios and rosewater syrup?"
327,b7deb656-8d0d-4c30-9991-1a3b170fe4cf,Looking for a baklava cake with semolina and ground cinnamon that takes about 80 minutes total (40 min prep + 40 min cook) — any good recipes?
327,b7deb656-8d0d-4c30-9991-1a3b170fe4cf,Where can I find a 'more effort' baklava cake that uses 8 sheets of filo and a honey‑rose syrup and works as a show‑stopping centrepiece?
327,b7deb656-8d0d-4c30-9991-1a3b170fe4cf,Any 4‑star baklava cake recipes that include rosewater‑flavoured whipped cream and edible rose petals as decoration?
327,b7deb656-8d0d-4c30-9991-1a3b170fe4cf,"How challenging is a baklava cake that requires separating 4 eggs, melted butter and a nut mix (walnuts & pistachios) — any tips for home cooks?"
328,e1155b70-9836-481e-8e3c-289c6f84d7ed,"Where can I find a vegetarian filo spiral pie recipe with basmati rice, spinach and crumbled feta (about 140 minutes total, looks a bit challenging)?"
328,e1155b70-9836-481e-8e3c-289c6f84d7ed,"Recipe for a Moroccan M'hanncha-style savory spiral using rice, green lentils and lots of fresh herbs (dill, parsley, mint)?"
328,e1155b70-9836-481e-8e3c-289c6f84d7ed,"Looking for a filo pastry pie served with a spiced tomato sauce made with cumin, coriander and cinnamon — plus a chopped cucumber-tomato salad, please."
328,e1155b70-9836-481e-8e3c-289c6f84d7ed,"How do I make a showstopping outdoor entertaining pie: filo spiral topped with black sesame, lemon zest and feta, served with Greek yogurt?"
328,e1155b70-9836-481e-8e3c-289c6f84d7ed,"Any 4-star vegetarian filo spiral pie recipes that use nutmeg, turmeric and garlic in the filling and include a tangy red wine vinegar tomato sauce?"
329,41d0961a-ed1d-4c39-96aa-5adece8fa912,"Quick, easy samosa pie recipe with spiced lamb mince, grated sweet potato and filo pastry?"
329,41d0961a-ed1d-4c39-96aa-5adece8fa912,Low-fat Indian-inspired samosa pie with peas and coriander — about 35 minutes and ~308 kcal per serving?
329,41d0961a-ed1d-4c39-96aa-5adece8fa912,Family-friendly samosa pie using frozen peas and curry powder — suitable for a weeknight?
329,41d0961a-ed1d-4c39-96aa-5adece8fa912,Highly rated (5-star) filo samosa pie with cumin seeds and lamb mince — any serving suggestions?
329,41d0961a-ed1d-4c39-96aa-5adece8fa912,Can I make a low-fat samosa pie with lamb mince and sweet potato in under 40 minutes?
330,39d9058a-638b-4abb-b632-93687a0ff4b2,Easy jumbo turkey samosas recipe using leftover potatoes and turkey with filo pastry and korma curry paste — about 60 minutes?
330,39d9058a-638b-4abb-b632-93687a0ff4b2,How do I make filo pastry samosas served with tangy mango chutney and frozen peas for a crowd?
330,39d9058a-638b-4abb-b632-93687a0ff4b2,Leftover turkey and potato samosas with sesame seed topping and fresh coriander — simple 5‑star weeknight recipe?
330,39d9058a-638b-4abb-b632-93687a0ff4b2,Family-sized filo parcels (jumbo samosas) using an egg wash for a crisp finish — prep only 25 minutes?
330,39d9058a-638b-4abb-b632-93687a0ff4b2,"Can I bake spiced turkey samosas with peas, yogurt and mango chutney using store‑bought filo sheets (35 min cooking)?"
331,0e72aac4-2b81-45c4-b946-e07775cdb4b6,Easy filo mincemeat samosa recipe with pistachios — a festive mince pie alternative?
331,0e72aac4-2b81-45c4-b946-e07775cdb4b6,"Baked (not fried) mincemeat samosas with dried apricots, cranberries and brandy — about 110 minutes total?"
331,0e72aac4-2b81-45c4-b946-e07775cdb4b6,Christmas finger food: crisp filo pastry mincemeat samosas dusted with icing sugar — suitable for a party?
331,0e72aac4-2b81-45c4-b946-e07775cdb4b6,"How to make 5-star rated mincemeat samosas using apple, orange zest and sultanas in filo sheets?"
331,0e72aac4-2b81-45c4-b946-e07775cdb4b6,"Recipe for mincemeat samosas using 6 filo sheets, honey and pistachios — how long is the prep and bake time?"
332,2c9c4017-5822-478b-9907-6f4baf749060,Easy Thai turkey filo dippers recipe with red curry paste and lime leaves — can I make these in about 45 minutes?
332,2c9c4017-5822-478b-9907-6f4baf749060,"Party canapé idea: filo parcels filled with turkey or chicken mince, spring onions and ginger — any tips?"
332,2c9c4017-5822-478b-9907-6f4baf749060,Crispy filo bites with Thai flavours (fish sauce and sweet chilli dip) — how do I make a batch for a buffet?
332,2c9c4017-5822-478b-9907-6f4baf749060,Can I substitute chicken for turkey in a Thai filo pastry dipper recipe that uses sesame seeds and Thai red curry paste?
332,2c9c4017-5822-478b-9907-6f4baf749060,"Simple, highly rated (4★) appetizer: turkey filo dippers — ingredients list and approximate prep/cook time?"
333,dff0c72b-2a55-43a4-923f-68b211e1e316,"Is there a make-ahead vegetarian filo baklava that uses aubergine, tomatoes, feta and medjool dates?"
333,dff0c72b-2a55-43a4-923f-68b211e1e316,"How do I make aubergine, tomato & feta baklava with filo pastry and honey — it looks like a 2-hour bake?"
333,dff0c72b-2a55-43a4-923f-68b211e1e316,"Looking for a more-effort Mediterranean vegetarian bake with cinnamon-spiced aubergine, dill and feta — is there a recipe like that?"
333,dff0c72b-2a55-43a4-923f-68b211e1e316,"Any filo pastry recipes that include flaked almonds, crumbled feta and are good served with houmous and a light salad?"
333,dff0c72b-2a55-43a4-923f-68b211e1e316,Top-rated (5-star) aubergine and tomato baklava with dates and honey — what are the prep and cooking times?
334,f0dc7410-64ee-4860-b7a0-bc915551b84e,"Crispy filo tart with asparagus, courgette and feta — light zesty summer recipe with about 75 minutes total?"
334,f0dc7410-64ee-4860-b7a0-bc915551b84e,Filo pastry tart using eggs and crème fraîche with crumbled feta and lemon zest — is this 'more effort' weekend recipe?
334,f0dc7410-64ee-4860-b7a0-bc915551b84e,"Seasonal veg tart for al fresco dining with asparagus, courgette and fresh herbs — highly rated 5-star recipe?"
334,f0dc7410-64ee-4860-b7a0-bc915551b84e,How to make a crispy filo tart using 6–8 filo sheets and breadcrumbs with a herb-feta filling?
334,f0dc7410-64ee-4860-b7a0-bc915551b84e,Vegetable filo tart (asparagus and courgettes) with 25 min prep and 50 min cooking — any tips or variations?
